tarih1,ilce,bildirimsiz_sum,bildirimli_sum,t_2m:C,effective_cloud_cover:p,global_rad:W,relative_humidity_2m:p,wind_dir_10m:d,wind_speed_10m:ms,prob_precip_1h:p,t_apparent:C,Tatil
11-02,izmir-menemen,8.666666666666666,1.0,15.766666666666666,27.333333333333332,0.0,82.66666666666667,79.83333333333333,1.6333333333333335,1.0,16.5,0.0
11-02,izmir-narlidere,1.0,0.0,17.633333333333333,27.03333333333333,0.0,84.76666666666667,257.6666666666667,2.066666666666667,1.0,18.8,0.0
11-02,izmir-odemis,9.333333333333334,2.3333333333333335,16.599999999999998,34.96666666666667,0.0,61.46666666666667,49.5,0.9,1.0,16.566666666666666,0.0
11-02,izmir-seferihisar,8.333333333333334,0.3333333333333333,17.066666666666666,36.233333333333334,0.0,84.60000000000001,43.699999999999996,3.533333333333333,1.0,17.599999999999998,0.0
11-02,izmir-selcuk,5.0,0.0,16.3,54.7,0.0,99.05,217.95,0.9500000000000001,1.0,18.65,0.0
11-02,izmir-tire,6.0,0.5,16.25,42.9,0.0,91.75,180.0,0.8500000000000001,1.0,18.0,0.0
11-02,izmir-torbali,7.0,1.3333333333333333,16.0,27.7,0.0,79.53333333333333,248.5,1.0999999999999999,1.0,16.833333333333332,0.0
11-02,izmir-urla,13.0,0.6666666666666666,16.266666666666666,26.333333333333332,0.0,86.23333333333333,282.03333333333336,3.266666666666667,1.0,16.933333333333334,0.0
11-02,manisa-ahmetli,1.0,0.0,13.85,25.55,0.0,57.75,114.19999999999999,1.65,1.0,13.350000000000001,0.0
11-02,manisa-akhisar,7.666666666666667,1.3333333333333333,13.600000000000001,19.166666666666668,0.0,79.7,34.1,1.1666666666666667,1.0,13.9,0.0
11-02,manisa-alasehir,6.333333333333333,0.3333333333333333,15.433333333333332,34.666666666666664,0.0,71.53333333333333,241.33333333333334,0.8333333333333334,1.0,16.066666666666666,0.0
11-02,manisa-demirci,1.0,0.0,7.3,0.1,0.0,87.0,30.9,1.8,1.0,6.2,0.0
11-02,manisa-golmarmara,1.0,0.0,19.5,50.3,0.0,70.0,49.1,0.7,1.0,20.6,0.0
11-02,manisa-gordes,2.0,1.0,12.166666666666666,17.466666666666665,0.0,73.83333333333333,15.633333333333335,1.3,1.0,12.166666666666666,0.0
11-02,manisa-kirkagac,1.5,0.5,13.95,30.95,0.0,94.9,325.15,1.05,1.0,15.05,0.0
11-02,manisa-koprubasi,0.0,1.0,14.4,0.0,0.0,67.8,72.0,1.4,1.0,14.3,0.0
11-02,manisa-kula,2.5,2.5,12.05,26.0,0.0,62.8,175.3,1.1,1.0,12.1,0.0
11-02,manisa-salihli,6.666666666666667,0.3333333333333333,16.366666666666667,35.06666666666667,0.0,65.8,199.33333333333334,0.9666666666666668,1.0,16.5,0.0
11-02,manisa-sarigol,2.3333333333333335,1.6666666666666667,15.5,34.43333333333334,0.0,67.73333333333333,213.46666666666667,0.7333333333333334,1.0,15.799999999999999,0.0
11-02,manisa-saruhanli,4.666666666666667,1.0,15.466666666666669,19.266666666666666,0.0,76.60000000000001,132.13333333333333,1.1333333333333335,1.0,16.066666666666666,0.0
11-02,manisa-sehzadeler,4.333333333333333,1.3333333333333333,15.4,19.433333333333334,0.0,83.76666666666667,189.5,0.9,1.0,16.5,0.0
11-02,manisa-selendi,0.5,0.5,12.1,19.85,0.0,70.15,47.400000000000006,1.55,1.0,11.850000000000001,0.0
11-02,manisa-soma,3.5,0.0,12.35,0.65,0.0,90.35,13.1,1.1500000000000001,1.0,13.0,0.0
11-02,manisa-turgutlu,5.0,1.3333333333333333,15.033333333333333,27.46666666666667,0.0,75.8,212.0666666666667,1.3333333333333333,1.0,15.533333333333333,0.0
11-02,manisa-yunusemre,10.666666666666666,2.6666666666666665,15.466666666666667,19.7,0.0,84.60000000000001,191.73333333333335,1.0,1.0,16.599999999999998,0.0
11-03,izmir-aliaga,7.666666666666667,0.6666666666666666,17.333333333333332,58.333333333333336,0.0,77.66666666666667,124.83333333333333,4.266666666666667,1.0,17.333333333333332,0.0
11-03,izmir-balcova,1.3333333333333333,0.0,17.533333333333335,39.43333333333333,0.0,81.83333333333333,186.29999999999998,3.1999999999999997,1.0,18.133333333333333,0.0
11-03,izmir-bayindir,8.666666666666666,0.3333333333333333,16.833333333333332,62.0,0.0,73.66666666666667,21.566666666666666,2.0,1.0,16.833333333333332,0.0
11-03,izmir-bayrakli,7.0,0.6666666666666666,17.400000000000002,47.6,0.0,74.73333333333333,99.26666666666667,2.6333333333333333,1.0,17.46666666666667,0.0
11-03,izmir-bergama,10.666666666666666,0.0,15.266666666666666,46.13333333333333,0.0,82.6,231.4333333333333,1.3,1.0,16.03333333333333,0.0
11-03,izmir-beydag,6.0,0.0,16.2,30.7,0.0,95.0,123.6,0.5,1.0,18.5,0.0
11-03,izmir-bornova,13.666666666666666,1.6666666666666667,16.766666666666666,49.6,0.0,74.53333333333333,107.5,2.433333333333333,1.0,16.833333333333332,0.0
11-03,izmir-buca,7.0,0.3333333333333333,16.0,45.26666666666667,0.0,79.76666666666667,200.5666666666667,2.9333333333333336,1.0,16.2,0.0
11-03,izmir-cesme,21.666666666666668,1.6666666666666667,18.666666666666668,41.86666666666667,0.0,89.33333333333333,109.23333333333333,4.566666666666666,1.0,19.733333333333334,0.0
11-03,izmir-cigli,7.666666666666667,0.3333333333333333,17.266666666666666,53.333333333333336,0.0,82.63333333333334,114.8,3.266666666666667,1.0,18.099999999999998,0.0
11-03,izmir-dikili,10.0,0.0,16.833333333333332,46.800000000000004,0.0,81.39999999999999,102.06666666666666,1.9000000000000001,1.0,17.633333333333336,0.0
11-03,izmir-foca,7.0,0.0,17.633333333333333,45.833333333333336,0.0,87.46666666666665,104.16666666666667,5.0,1.0,18.233333333333334,0.0
11-03,izmir-gaziemir,2.6666666666666665,0.6666666666666666,15.766666666666666,42.333333333333336,0.0,84.10000000000001,194.0666666666667,2.6999999999999997,1.0,16.2,0.0
11-03,izmir-guzelbahce,6.0,0.0,17.96666666666667,43.96666666666667,0.0,81.13333333333334,114.0,4.266666666666667,1.0,18.266666666666666,0.0
11-03,izmir-karabaglar,8.666666666666666,0.3333333333333333,16.400000000000002,41.23333333333333,0.0,80.76666666666667,190.4,2.966666666666667,1.0,16.7,0.0
11-03,izmir-karaburun,17.0,0.6666666666666666,17.866666666666667,28.46666666666667,0.0,89.2,114.7,3.1999999999999997,1.0,19.099999999999998,0.0
11-03,izmir-karsiyaka,9.333333333333334,0.3333333333333333,17.7,43.56666666666666,0.0,76.36666666666666,199.76666666666665,2.9666666666666663,1.0,17.933333333333334,0.0
11-03,izmir-kemalpasa,10.333333333333334,0.6666666666666666,16.53333333333333,61.96666666666666,0.0,75.76666666666667,138.03333333333333,1.7666666666666666,1.0,16.766666666666666,0.0
11-03,izmir-kinik,1.0,0.0,15.3,49.4,0.0,73.8,107.05,1.2999999999999998,1.0,15.700000000000001,0.0
11-03,izmir-kiraz,7.0,0.3333333333333333,14.800000000000002,47.666666666666664,0.0,76.66666666666667,59.0,1.0,1.0,15.733333333333334,0.0
11-03,izmir-konak,13.333333333333334,3.3333333333333335,17.46666666666667,41.96666666666667,0.0,79.23333333333333,192.96666666666667,2.966666666666667,1.0,17.900000000000002,0.0
11-03,izmir-menderes,11.0,1.3333333333333333,15.566666666666668,48.06666666666666,0.0,86.33333333333333,201.0666666666667,2.2333333333333334,1.0,16.266666666666666,0.0
11-03,izmir-menemen,20.666666666666668,2.0,16.666666666666668,54.93333333333334,0.0,73.46666666666667,109.83333333333333,2.4666666666666663,1.0,16.866666666666664,0.0
11-03,izmir-narlidere,3.0,0.0,18.15,13.55,0.0,80.45,202.25,2.6999999999999997,1.0,19.0,0.0
11-03,izmir-odemis,12.333333333333334,3.3333333333333335,15.5,57.03333333333334,0.0,71.16666666666667,27.46666666666667,1.4666666666666668,1.0,15.799999999999999,0.0
11-03,izmir-seferihisar,7.0,1.6666666666666667,17.900000000000002,51.199999999999996,0.0,80.36666666666666,90.66666666666667,4.8,1.0,17.933333333333334,0.0
11-03,izmir-selcuk,1.0,1.6666666666666667,16.566666666666666,53.0,0.0,77.10000000000001,82.16666666666667,1.6666666666666667,1.0,17.2,0.0
11-03,izmir-tire,11.666666666666666,0.3333333333333333,17.7,53.666666666666664,0.0,70.83333333333333,94.86666666666667,1.0999999999999999,1.0,17.733333333333334,0.0
11-03,izmir-torbali,14.333333333333334,1.6666666666666667,16.099999999999998,55.79999999999999,0.0,77.8,156.8,1.6333333333333335,1.0,16.766666666666666,0.0
11-03,izmir-urla,20.333333333333332,0.3333333333333333,17.166666666666668,44.4,0.0,85.86666666666667,111.69999999999999,4.366666666666666,1.0,17.666666666666668,0.0
11-03,manisa-ahmetli,3.0,0.0,13.0,23.4,0.0,100.0,116.7,1.1,1.0,14.0,0.0
11-03,manisa-akhisar,14.333333333333334,0.3333333333333333,14.299999999999999,39.166666666666664,0.0,80.46666666666665,66.26666666666667,1.1666666666666667,1.0,15.166666666666666,0.0
11-03,manisa-alasehir,9.0,1.3333333333333333,16.2,32.233333333333334,0.0,71.06666666666666,181.13333333333333,1.0333333333333334,1.0,16.599999999999998,0.0
11-03,manisa-demirci,1.6666666666666667,0.3333333333333333,10.466666666666667,53.56666666666666,0.0,80.60000000000001,109.06666666666666,1.2,1.0,10.533333333333333,0.0
11-03,manisa-gordes,10.333333333333334,0.6666666666666666,12.266666666666666,46.833333333333336,0.0,79.53333333333335,53.633333333333326,1.0,1.0,12.566666666666668,0.0
11-03,manisa-kirkagac,4.0,0.5,14.55,83.5,0.0,96.1,164.0,1.5,1.0,15.649999999999999,0.0
11-03,manisa-koprubasi,1.3333333333333333,0.0,15.566666666666665,41.6,0.0,81.10000000000001,146.5,0.6999999999999998,1.0,16.7,0.0
11-03,manisa-kula,2.0,2.0,13.533333333333333,37.86666666666667,0.0,72.06666666666668,216.73333333333332,1.7666666666666668,1.0,13.433333333333332,0.0
11-03,manisa-salihli,8.0,1.3333333333333333,17.3,38.4,0.0,70.8,127.26666666666667,0.9666666666666667,1.0,17.76666666666667,0.0
11-03,manisa-sarigol,3.3333333333333335,1.3333333333333333,16.066666666666666,31.866666666666664,0.0,69.86666666666666,162.0,1.1,1.0,16.266666666666666,0.0
11-03,manisa-saruhanli,4.333333333333333,0.3333333333333333,15.600000000000001,33.06666666666667,0.0,77.3,94.5,0.9,1.0,16.433333333333334,0.0
11-03,manisa-sehzadeler,11.333333333333334,0.6666666666666666,17.0,43.166666666666664,0.0,74.63333333333333,165.43333333333334,0.5,1.0,17.933333333333334,0.0
11-03,manisa-selendi,3.5,0.0,12.899999999999999,11.75,0.0,71.55,70.95,1.35,1.0,13.1,0.0
11-03,manisa-soma,8.0,0.6666666666666666,15.200000000000001,63.53333333333333,0.0,86.46666666666665,121.03333333333335,1.4666666666666668,1.0,16.066666666666666,0.0
11-03,manisa-turgutlu,8.666666666666666,1.0,16.366666666666667,37.300000000000004,0.0,66.83333333333333,200.03333333333333,1.5666666666666667,1.0,16.5,0.0
11-03,manisa-yunusemre,19.333333333333332,1.0,17.133333333333333,43.166666666666664,0.0,74.96666666666665,162.56666666666666,0.5666666666666667,1.0,18.066666666666666,0.0
11-04,izmir-aliaga,6.0,0.0,18.533333333333335,19.099999999999998,0.0,78.60000000000001,133.29999999999998,3.866666666666667,1.0,18.900000000000002,0.0
11-04,izmir-balcova,3.0,0.5,20.1,26.7,0.0,71.45,177.05,3.35,1.0,20.25,0.0
11-04,izmir-bayindir,2.3333333333333335,0.6666666666666666,17.933333333333334,17.133333333333333,0.0,64.96666666666665,40.266666666666666,1.7333333333333334,1.0,17.599999999999998,0.0
11-04,izmir-bayrakli,3.3333333333333335,1.0,19.96666666666667,20.7,0.0,67.46666666666667,116.5,2.3666666666666667,1.0,19.966666666666665,0.0
11-04,izmir-bergama,9.0,1.3333333333333333,15.933333333333332,24.900000000000002,0.0,86.26666666666667,116.96666666666665,1.4000000000000001,1.0,17.099999999999998,0.0
11-04,izmir-beydag,1.0,0.0,16.6,1.0,0.0,85.1,139.9,1.1,1.0,17.8,0.0
11-04,izmir-bornova,7.333333333333333,2.3333333333333335,19.166666666666668,21.0,0.0,67.26666666666667,119.23333333333333,2.2333333333333334,1.0,19.066666666666666,0.0
11-04,izmir-buca,9.0,0.3333333333333333,18.733333333333334,21.3,0.0,70.86666666666666,101.86666666666667,2.3000000000000003,1.0,19.133333333333333,0.0
11-04,izmir-cesme,9.666666666666666,1.6666666666666667,19.0,17.6,0.0,86.86666666666667,125.63333333333333,5.3,1.0,19.96666666666667,0.0
11-04,izmir-cigli,3.6666666666666665,0.0,18.900000000000002,17.2,0.0,78.06666666666666,151.23333333333332,3.0666666666666664,1.0,19.53333333333333,0.0
11-04,izmir-dikili,5.333333333333333,0.6666666666666666,18.833333333333332,26.233333333333334,0.0,80.10000000000001,109.93333333333334,3.0,1.0,19.466666666666665,0.0
11-04,izmir-foca,3.6666666666666665,1.6666666666666667,18.433333333333334,22.233333333333334,0.0,87.5,118.66666666666667,4.933333333333334,1.0,19.333333333333332,0.0
11-04,izmir-gaziemir,3.0,0.0,18.1,26.85,0.0,71.05,216.35,2.25,1.0,18.4,0.0
11-04,izmir-guzelbahce,3.0,0.0,21.3,53.4,0.0,91.0,160.4,7.6,1.0,22.7,0.0
11-04,izmir-karabaglar,8.666666666666666,1.0,18.866666666666667,19.866666666666667,0.0,73.8,161.53333333333333,2.7000000000000006,1.0,19.2,0.0
11-04,izmir-karaburun,5.0,0.0,19.133333333333333,17.633333333333333,0.0,87.86666666666667,132.6,4.366666666666666,1.0,20.366666666666664,0.0
11-04,izmir-karsiyaka,6.666666666666667,1.0,20.166666666666668,18.666666666666668,0.0,70.63333333333334,151.36666666666667,2.6666666666666665,1.0,20.533333333333335,0.0
11-04,izmir-kemalpasa,8.0,0.3333333333333333,19.0,20.366666666666667,0.0,66.33333333333333,147.63333333333333,1.6333333333333335,1.0,18.8,0.0
11-04,izmir-kinik,1.5,0.0,16.35,25.0,0.0,80.69999999999999,102.25,1.35,2.85,17.25,0.0
11-04,izmir-kiraz,4.666666666666667,0.6666666666666666,17.400000000000002,20.633333333333333,0.0,63.699999999999996,75.3,1.0999999999999999,1.0,17.3,0.0
11-04,izmir-konak,10.333333333333334,2.3333333333333335,19.966666666666665,19.466666666666665,0.0,72.66666666666667,158.66666666666666,2.6999999999999997,1.0,20.4,0.0
11-04,izmir-menderes,11.333333333333334,2.3333333333333335,17.233333333333334,22.166666666666668,0.0,82.10000000000001,208.23333333333335,1.8333333333333333,1.0,18.166666666666668,0.0
11-04,izmir-menemen,7.0,0.3333333333333333,18.633333333333333,17.566666666666666,0.0,73.3,119.36666666666667,2.4666666666666663,1.0,19.0,0.0
11-04,izmir-narlidere,3.5,0.5,20.2,26.8,0.0,75.05000000000001,172.2,3.8499999999999996,1.0,20.65,0.0
11-04,izmir-odemis,9.0,1.0,16.733333333333334,19.666666666666668,0.0,59.43333333333334,53.46666666666667,1.7333333333333334,1.0,15.966666666666667,0.0
11-04,izmir-seferihisar,9.333333333333334,0.3333333333333333,19.833333333333332,19.866666666666667,0.0,80.2,104.96666666666668,4.3,1.0,20.433333333333334,0.0
11-04,izmir-selcuk,6.0,0.0,18.6,13.6,0.0,39.8,3.8,0.9,1.0,16.7,0.0
11-04,izmir-tire,9.666666666666666,0.6666666666666666,18.633333333333333,21.400000000000002,0.0,64.89999999999999,111.26666666666667,1.2333333333333334,1.0,18.366666666666667,0.0
11-04,izmir-torbali,15.333333333333334,2.0,17.099999999999998,18.900000000000002,0.0,68.53333333333333,176.73333333333335,1.2333333333333334,1.0,17.366666666666667,0.0
11-04,izmir-urla,12.0,2.0,18.566666666666666,21.400000000000002,0.0,85.83333333333333,114.23333333333335,4.3,1.0,19.5,0.0
11-04,manisa-ahmetli,2.0,0.5,13.9,0.0,0.0,64.95,165.55,1.75,1.0,13.399999999999999,0.0
11-04,manisa-akhisar,5.333333333333333,1.3333333333333333,15.333333333333334,18.233333333333334,0.0,78.26666666666667,83.96666666666667,1.4666666666666668,1.9666666666666668,15.733333333333334,0.0
11-04,manisa-alasehir,7.666666666666667,2.0,17.099999999999998,16.666666666666668,0.0,70.23333333333333,205.0,1.1666666666666667,1.0,17.2,0.0
11-04,manisa-demirci,2.5,0.5,10.05,8.05,0.0,80.15,79.65,1.35,1.0,10.1,0.0
11-04,manisa-golmarmara,1.0,0.5,17.25,25.0,0.0,68.69999999999999,85.05,1.25,1.0,17.75,0.0
11-04,manisa-gordes,0.6666666666666666,1.0,13.966666666666667,17.566666666666666,0.0,71.86666666666666,60.5,1.3666666666666665,1.4333333333333333,14.133333333333333,0.0
11-04,manisa-kirkagac,3.5,0.0,15.1,24.85,0.0,95.2,251.0,1.5499999999999998,4.45,16.4,0.0
11-04,manisa-koprubasi,1.6666666666666667,0.3333333333333333,16.933333333333334,16.666666666666668,0.0,79.76666666666667,92.43333333333334,1.0333333333333332,8.566666666666666,17.966666666666665,0.0
11-04,manisa-kula,2.6666666666666665,0.3333333333333333,14.866666666666667,16.666666666666668,0.0,64.10000000000001,147.43333333333334,2.1666666666666665,4.166666666666667,14.333333333333334,0.0
11-04,manisa-salihli,11.333333333333334,1.0,18.5,16.666666666666668,0.0,58.03333333333333,162.03333333333333,1.1666666666666667,1.0,17.7,0.0
11-04,manisa-sarigol,2.0,1.0,16.2,18.0,0.0,72.83333333333333,158.66666666666666,1.4666666666666668,1.0,16.3,0.0
11-04,manisa-saruhanli,7.5,0.0,15.55,1.0,0.0,72.35,116.9,1.25,1.0,15.75,0.0
11-04,manisa-sehzadeler,6.666666666666667,1.0,17.599999999999998,17.266666666666666,0.0,77.86666666666666,184.46666666666667,0.9666666666666667,1.0,18.5,0.0
11-04,manisa-selendi,2.0,0.3333333333333333,14.799999999999999,17.466666666666665,0.0,72.7,86.53333333333335,1.7,10.6,14.799999999999999,0.0
11-04,manisa-soma,11.5,0.0,15.7,25.0,0.0,97.65,67.4,1.5499999999999998,2.65,17.35,0.0
11-04,manisa-turgutlu,7.666666666666667,2.6666666666666665,16.566666666666666,16.900000000000002,0.0,62.1,160.66666666666666,1.6666666666666667,1.0,16.066666666666666,0.0
11-04,manisa-yunusemre,14.0,1.6666666666666667,17.8,17.3,0.0,77.96666666666667,183.79999999999998,1.0,1.0,18.733333333333334,0.0
11-05,izmir-aliaga,5.666666666666667,2.0,17.033333333333335,48.666666666666664,0.0,82.26666666666667,162.46666666666667,3.3000000000000003,1.0,17.733333333333334,0.0
11-05,izmir-balcova,1.0,0.0,18.6,100.0,0.0,90.8,170.1,5.0,95.0,19.6,0.0
11-05,izmir-bayindir,5.333333333333333,0.3333333333333333,17.900000000000002,38.93333333333334,0.0,69.60000000000001,124.86666666666667,1.4000000000000001,27.633333333333336,18.599999999999998,0.0
11-05,izmir-bayrakli,3.6666666666666665,0.6666666666666666,17.96666666666667,43.53333333333333,0.0,76.06666666666666,137.06666666666666,2.466666666666667,32.333333333333336,18.566666666666666,0.0
11-05,izmir-bergama,7.666666666666667,0.6666666666666666,16.2,36.5,0.0,75.5,272.53333333333336,1.6666666666666667,1.0,16.866666666666667,0.0
11-05,izmir-beydag,1.0,0.5,19.299999999999997,38.3,0.0,75.05000000000001,228.85000000000002,0.85,1.0,20.8,0.0
11-05,izmir-bornova,5.666666666666667,1.6666666666666667,17.46666666666667,42.333333333333336,0.0,76.39999999999999,139.63333333333333,2.4,32.333333333333336,18.03333333333333,0.0
11-05,izmir-buca,2.6666666666666665,1.0,17.2,44.199999999999996,0.0,75.83333333333333,142.70000000000002,2.2666666666666666,32.333333333333336,17.666666666666668,0.0
11-05,izmir-cesme,9.333333333333334,0.6666666666666666,18.03333333333333,35.03333333333333,0.0,92.3,195.9,3.5,1.0,19.466666666666665,0.0
11-05,izmir-cigli,4.5,0.0,18.3,74.45,0.0,86.7,150.55,3.5,1.0,19.4,0.0
11-05,izmir-dikili,3.6666666666666665,1.0,16.833333333333332,37.63333333333333,0.0,85.56666666666666,122.7,2.9,1.0,17.833333333333332,0.0
11-05,izmir-foca,2.6666666666666665,0.0,16.866666666666664,48.53333333333333,0.0,88.43333333333334,151.03333333333333,3.6999999999999997,1.0,17.7,0.0
11-05,izmir-gaziemir,0.6666666666666666,0.3333333333333333,16.733333333333334,45.199999999999996,0.0,77.53333333333333,174.70000000000002,2.0,32.333333333333336,17.400000000000002,0.0
11-05,izmir-guzelbahce,1.3333333333333333,0.0,18.066666666666666,49.4,0.0,80.23333333333333,167.0666666666667,3.466666666666667,1.0,18.633333333333333,0.0
11-05,izmir-karabaglar,1.5,0.5,17.25,50.0,0.0,71.65,155.35,3.15,48.0,17.1,0.0
11-05,izmir-karaburun,3.0,0.0,17.333333333333332,42.13333333333333,0.0,89.5,173.33333333333334,3.266666666666667,1.0,18.533333333333335,0.0
11-05,izmir-karsiyaka,4.333333333333333,1.6666666666666667,18.166666666666668,46.43333333333334,0.0,75.83333333333333,142.63333333333333,2.6333333333333333,25.666666666666668,18.633333333333333,0.0
11-05,izmir-kemalpasa,8.666666666666666,0.6666666666666666,18.233333333333334,37.2,0.0,73.63333333333334,205.9333333333333,1.7333333333333332,31.7,18.833333333333332,0.0
11-05,izmir-kinik,1.6666666666666667,0.3333333333333333,17.333333333333332,34.233333333333334,0.0,68.43333333333334,180.6,2.6333333333333333,1.0,17.400000000000002,0.0
11-05,izmir-kiraz,2.3333333333333335,0.0,17.3,22.46666666666667,0.0,59.699999999999996,88.86666666666667,0.9666666666666667,3.6,17.233333333333334,0.0
11-05,izmir-konak,6.0,1.6666666666666667,18.3,46.1,0.0,75.2,147.26666666666665,2.6,32.333333333333336,18.7,0.0
11-05,izmir-menderes,6.333333333333333,0.6666666666666666,16.933333333333334,43.63333333333333,0.0,78.60000000000001,204.4,1.7333333333333334,32.333333333333336,18.03333333333333,0.0
11-05,izmir-menemen,3.0,0.0,17.099999999999998,47.26666666666667,0.0,79.36666666666666,133.0,2.033333333333333,1.0,17.966666666666665,0.0
11-05,izmir-narlidere,1.5,0.0,18.7,50.0,0.0,74.65,168.89999999999998,4.1,9.15,18.6,0.0
11-05,izmir-odemis,6.0,1.3333333333333333,19.733333333333334,33.36666666666667,0.0,50.53333333333333,232.29999999999998,1.2333333333333334,16.7,18.833333333333332,0.0
