tarih,ilce,bildirimsiz_sum,bildirimli_sum,t_2m:C,effective_cloud_cover:p,global_rad:W,relative_humidity_2m:p,wind_dir_10m:d,wind_speed_10m:ms,prob_precip_1h:p,t_apparent:C,Tatil,tarih1
2022-01-03,manisa-salihli,9,2,10.1,9.7,0.0,72.7,159.8,0.8,1.0,10.1,0,01-03
2022-01-04,manisa-salihli,24,1,6.5,49.4,0.0,52.6,146.3,1.5,1.0,5.7,0,01-04
2022-01-05,manisa-salihli,3,0,9.3,50.9,0.0,85.2,162.5,0.9,1.0,9.3,0,01-05
2022-01-06,manisa-salihli,18,2,12.5,46.1,0.0,82.9,104.2,0.6,1.0,13.0,0,01-06
2022-01-07,manisa-salihli,9,2,11.7,52.8,0.0,81.2,179.6,0.9,1.0,11.9,0,01-07
2022-01-08,manisa-salihli,9,0,10.3,69.4,0.0,90.0,144.6,1.2,1.0,10.4,0,01-08
2022-01-09,manisa-salihli,12,2,8.6,54.6,0.0,84.2,148.2,1.3,1.0,8.6,0,01-09
2022-01-10,manisa-salihli,14,0,8.9,96.9,0.0,93.5,128.0,1.0,1.0,8.9,0,01-10
2022-01-11,manisa-salihli,5,0,10.7,80.7,0.0,80.4,93.7,2.2,37.9,10.7,0,01-11
2022-01-12,manisa-salihli,12,4,10.5,93.7,0.0,90.4,102.1,2.3,1.0,10.6,0,01-12
2022-01-13,manisa-salihli,5,1,5.4,92.1,0.0,70.9,285.2,1.6,1.0,4.3,0,01-13
2022-01-14,manisa-salihli,4,0,1.6,0.0,0.0,52.6,36.7,1.3,1.0,1.6,0,01-14
2022-01-15,manisa-salihli,5,0,4.7,0.0,0.0,32.7,193.8,0.7,1.0,4.7,0,01-15
2022-01-16,manisa-salihli,5,0,2.1,0.0,0.0,73.1,167.1,0.7,1.0,2.1,0,01-16
2022-01-17,manisa-salihli,5,1,1.4,0.0,0.0,62.7,184.3,0.9,1.0,1.4,0,01-17
2022-01-18,manisa-salihli,15,0,4.5,97.9,0.0,63.6,151.9,1.4,11.2,3.5,0,01-18
2022-01-19,manisa-salihli,5,0,0.0,0.0,0.0,67.1,210.7,1.8,1.0,-2.3,0,01-19
2022-01-20,manisa-salihli,6,2,-0.7,1.4,0.0,66.8,195.7,1.2,1.0,-0.7,0,01-20
2022-01-21,manisa-salihli,3,0,5.0,91.0,0.0,70.6,129.5,1.3,1.0,5.0,0,01-21
2022-01-22,manisa-salihli,5,0,8.2,99.7,0.0,91.2,267.1,0.3,1.0,8.2,0,01-22
2022-01-23,manisa-salihli,4,1,-0.5,31.2,0.0,68.4,273.5,3.4,1.0,-4.4,0,01-23
2022-01-24,manisa-salihli,6,0,-2.8,13.2,0.0,72.9,202.8,2.2,1.0,-6.0,0,01-24
2022-01-25,manisa-salihli,4,1,0.6,99.8,0.0,52.3,103.9,1.2,1.0,0.6,0,01-25
2022-01-26,manisa-salihli,5,0,-0.4,92.3,0.0,76.0,254.2,2.2,1.0,-3.2,0,01-26
2022-01-27,manisa-salihli,3,0,-1.1,17.4,0.0,74.3,215.8,2.2,1.0,-4.1,0,01-27
2022-01-28,manisa-salihli,6,2,0.7,3.0,0.0,67.8,201.4,0.9,1.0,0.7,0,01-28
2022-01-29,manisa-salihli,3,0,1.5,5.4,0.0,79.3,157.0,1.4,1.0,0.1,0,01-29
2022-01-30,manisa-salihli,7,0,5.0,84.1,0.0,52.3,143.9,1.4,1.0,4.1,0,01-30
2022-01-31,manisa-salihli,8,0,5.8,100.0,0.0,91.4,302.1,0.8,1.0,5.8,0,01-31
2022-02-01,manisa-salihli,6,0,2.2,50.7,0.0,78.2,159.6,1.5,1.0,0.8,0,02-01
2022-02-02,manisa-salihli,13,0,10.9,99.5,0.0,72.2,98.0,2.4,1.0,10.8,0,02-02
2022-02-03,manisa-salihli,1,3,10.8,99.5,0.0,77.4,93.7,1.7,31.9,10.7,0,02-03
2022-02-04,manisa-salihli,16,0,4.7,99.9,0.0,90.6,254.0,2.9,1.0,2.3,0,02-04
2022-02-05,manisa-salihli,2,0,2.3,0.0,0.0,71.3,223.1,0.9,1.0,2.3,0,02-05
2022-02-06,manisa-salihli,25,3,7.4,5.9,0.0,64.0,175.9,0.3,1.0,7.4,0,02-06
2022-02-07,manisa-salihli,5,0,8.4,0.0,0.0,46.6,143.4,1.0,1.0,8.4,0,02-07
2022-02-08,manisa-salihli,7,3,9.6,90.0,0.0,88.3,102.7,1.6,1.0,9.0,0,02-08
2022-02-09,manisa-salihli,3,0,4.2,99.7,0.0,91.3,269.5,3.6,1.0,1.2,0,02-09
2022-02-10,manisa-salihli,3,0,1.9,37.0,0.0,73.9,226.5,2.3,1.0,-0.6,0,02-10
2022-02-11,manisa-salihli,8,1,3.9,0.0,0.0,59.4,139.2,1.6,1.0,2.6,0,02-11
2022-02-12,manisa-salihli,4,3,10.3,0.0,0.0,49.9,173.8,0.7,1.0,10.2,0,02-12
2022-02-13,manisa-salihli,6,1,8.7,47.2,0.0,60.2,238.8,1.6,1.0,8.1,0,02-13
2022-02-14,manisa-salihli,7,1,5.3,27.0,0.0,88.9,254.8,1.5,1.0,4.3,0,02-14
2022-02-15,manisa-salihli,8,1,4.8,1.4,0.0,74.3,240.9,1.1,1.0,4.8,0,02-15
2022-02-16,manisa-salihli,4,2,9.8,0.0,0.0,44.2,170.1,0.8,1.0,9.8,0,02-16
2022-02-17,manisa-salihli,4,2,7.7,48.3,0.0,57.2,142.9,1.1,1.0,7.7,0,02-17
2022-02-18,manisa-salihli,3,0,8.0,0.1,0.0,75.8,176.3,1.1,1.0,8.0,0,02-18
2022-02-19,manisa-salihli,5,0,7.5,0.0,0.0,72.4,0.0,1.5,1.0,6.8,0,02-19
2022-02-20,manisa-salihli,4,0,10.5,8.0,0.0,31.9,184.3,0.5,1.0,10.3,0,02-20
2022-02-21,manisa-salihli,2,3,10.3,71.9,0.0,59.5,191.1,0.8,1.0,10.3,0,02-21
2022-02-22,manisa-salihli,3,2,10.1,72.0,0.0,87.8,169.9,1.0,1.0,10.1,0,02-22
2022-02-23,manisa-salihli,4,0,11.5,79.9,0.0,90.4,142.6,0.6,3.4,12.0,0,02-23
2022-02-24,manisa-salihli,6,1,10.2,89.6,0.0,85.0,277.6,1.2,1.0,10.2,0,02-24
2022-02-25,manisa-salihli,3,2,6.1,99.5,0.0,87.5,253.1,3.0,1.0,3.9,0,02-25
2022-02-26,manisa-salihli,8,2,5.3,27.1,0.0,81.7,246.1,1.6,1.0,4.0,0,02-26
2022-02-27,manisa-salihli,4,1,8.5,86.5,0.0,76.9,215.9,0.6,1.0,8.5,0,02-27
2022-02-28,manisa-salihli,6,0,11.3,100.0,0.0,87.8,324.0,1.2,1.0,11.6,0,02-28
2022-03-01,manisa-salihli,5,1,5.7,91.8,0.0,83.3,270.7,1.3,1.0,5.0,0,03-01
2022-03-02,manisa-salihli,20,0,4.8,96.0,0.0,84.8,254.7,1.5,1.0,3.7,0,03-02
2022-03-03,manisa-salihli,10,1,4.2,100.0,0.0,89.0,254.1,3.4,1.0,1.2,0,03-03
2022-03-04,manisa-salihli,16,2,2.6,0.2,0.0,72.3,154.5,1.3,1.0,2.6,0,03-04
2022-03-05,manisa-salihli,4,0,4.4,32.7,0.0,75.7,154.6,0.9,1.0,4.4,0,03-05
2022-03-06,manisa-salihli,29,4,7.6,99.7,0.0,91.4,114.0,1.3,1.0,7.1,0,03-06
2022-03-07,manisa-salihli,11,1,10.3,79.3,0.0,83.0,180.6,0.3,3.1,10.4,0,03-07
2022-03-08,manisa-salihli,10,1,5.9,12.1,0.0,93.3,262.8,1.6,1.0,4.9,0,03-08
2022-03-09,manisa-salihli,7,1,6.7,100.0,0.0,89.8,280.7,2.6,1.0,4.9,0,03-09
2022-03-10,manisa-salihli,6,0,3.6,70.3,0.0,74.3,238.8,3.2,1.0,0.7,0,03-10
2022-03-11,manisa-salihli,6,1,1.4,90.5,0.0,74.8,271.7,3.9,1.0,-2.5,0,03-11
2022-03-12,manisa-salihli,5,7,-1.8,16.8,0.0,71.8,239.3,2.4,1.0,-5.1,0,03-12
2022-03-13,manisa-salihli,4,2,-2.2,3.9,0.0,60.8,238.6,2.7,1.0,-5.9,0,03-13
2022-03-14,manisa-salihli,4,2,0.6,0.0,0.0,65.8,225.2,1.8,1.0,-1.6,0,03-14
2022-03-15,manisa-salihli,6,2,2.4,0.0,0.0,59.4,222.2,2.2,1.0,0.1,0,03-15
2022-03-16,manisa-salihli,2,3,3.3,1.9,0.0,64.4,184.9,1.5,1.0,2.0,0,03-16
2022-03-17,manisa-salihli,6,1,6.0,93.4,0.0,64.3,156.9,0.7,1.0,6.0,0,03-17
2022-03-18,manisa-salihli,6,1,4.5,49.2,0.0,85.5,242.1,2.2,1.0,2.5,0,03-18
2022-03-19,manisa-salihli,9,1,-0.1,3.9,0.0,66.7,279.3,1.8,1.0,-2.3,0,03-19
2022-03-20,manisa-salihli,8,1,-0.5,13.7,0.0,75.2,222.4,2.4,1.0,-3.5,0,03-20
2022-03-21,manisa-salihli,7,3,1.4,20.4,0.0,69.6,315.3,1.2,1.0,1.4,0,03-21
2022-03-22,manisa-salihli,9,0,3.6,0.0,0.0,58.6,326.2,0.6,1.0,3.6,0,03-22
2022-03-23,manisa-salihli,11,0,2.5,0.0,0.0,62.3,192.9,1.3,1.0,2.5,0,03-23
2022-03-24,manisa-salihli,7,0,5.1,56.2,0.0,71.0,238.0,2.5,1.0,3.0,0,03-24
2022-03-25,manisa-salihli,9,2,5.6,0.0,0.0,44.3,239.7,2.5,1.0,3.6,0,03-25
2022-03-26,manisa-salihli,6,0,11.5,0.0,0.0,54.0,133.2,0.3,1.0,11.5,0,03-26
2022-03-27,manisa-salihli,5,1,6.8,0.0,0.0,58.9,256.3,1.5,1.0,5.9,0,03-27
2022-03-28,manisa-salihli,5,0,11.0,0.9,0.0,50.7,193.4,1.1,1.0,10.8,0,03-28
2022-03-29,manisa-salihli,3,1,14.0,100.0,0.0,53.3,141.2,0.7,1.0,13.5,0,03-29
2022-03-30,manisa-salihli,2,1,9.5,0.0,0.0,69.7,167.1,1.0,1.0,9.5,0,03-30
2022-03-31,manisa-salihli,5,0,12.7,48.9,0.0,63.7,166.8,0.5,1.0,12.8,0,03-31
2022-04-01,manisa-salihli,2,0,14.6,67.0,0.0,50.2,156.7,1.2,5.7,13.7,0,04-01
2022-04-02,manisa-salihli,5,1,17.4,18.1,0.0,29.1,95.5,0.7,1.0,15.1,0,04-02
2022-04-03,manisa-salihli,2,1,11.4,0.0,0.0,70.3,136.0,1.3,1.0,11.3,0,04-03
2022-04-04,manisa-salihli,11,0,10.9,53.0,0.0,66.3,119.6,1.1,1.0,10.8,0,04-04
2022-04-05,manisa-salihli,2,0,13.8,96.0,0.0,61.2,144.1,1.3,1.0,13.4,0,04-05
2022-04-06,manisa-salihli,16,2,13.8,0.0,0.0,74.3,262.8,1.7,1.0,13.8,0,04-06
2022-04-07,manisa-salihli,12,2,14.5,0.0,0.0,61.1,212.0,1.1,1.0,14.2,0,04-07
2022-04-08,manisa-salihli,8,1,13.7,0.0,0.0,88.1,164.9,1.2,1.0,14.4,0,04-08
2022-04-09,manisa-salihli,6,0,13.2,0.0,0.0,69.0,147.8,1.2,1.0,13.1,0,04-09
2022-04-10,manisa-salihli,5,1,14.9,13.1,0.0,70.5,130.1,0.8,1.0,15.2,0,04-10
2022-04-11,manisa-salihli,3,0,14.0,28.5,0.0,64.0,89.4,1.1,1.0,13.9,0,04-11
2022-04-12,manisa-salihli,3,0,7.4,69.6,0.0,69.5,244.1,2.8,1.0,5.5,0,04-12
2022-04-13,manisa-salihli,6,1,9.2,0.0,0.0,52.3,225.8,2.0,1.0,8.3,0,04-13
2022-04-14,manisa-salihli,1,3,9.6,0.0,0.0,45.9,203.5,0.8,1.0,9.6,0,04-14
2022-04-15,manisa-salihli,3,3,13.1,0.0,0.0,43.1,215.0,1.2,1.0,12.3,0,04-15
2022-04-16,manisa-salihli,7,1,16.1,49.8,0.0,47.2,222.5,1.0,1.0,15.0,0,04-16
2022-04-17,manisa-salihli,21,0,18.6,44.0,0.0,46.9,202.6,0.8,1.0,17.3,0,04-17
2022-04-18,manisa-salihli,12,1,15.7,57.6,0.0,69.2,247.6,1.2,1.0,15.8,0,04-18
2022-04-19,manisa-salihli,5,0,9.2,38.4,0.0,88.2,65.6,0.7,1.0,9.2,0,04-19
2022-04-20,manisa-salihli,6,0,9.6,9.9,0.0,76.8,201.3,0.7,1.0,9.6,0,04-20
2022-04-21,manisa-salihli,4,2,10.8,0.0,0.0,67.1,190.9,1.1,1.0,10.8,0,04-21
2022-04-22,manisa-salihli,6,1,15.3,0.0,0.0,57.1,210.6,0.9,1.0,14.9,0,04-22
2022-04-23,manisa-salihli,11,0,18.4,9.3,0.0,57.7,172.3,0.8,1.0,18.1,1,04-23
2022-04-24,manisa-salihli,4,2,17.1,0.0,0.0,50.9,228.5,1.2,1.0,16.0,0,04-24
2022-04-25,manisa-salihli,7,2,17.9,0.0,0.0,54.7,234.7,1.3,1.0,17.0,0,04-25
2022-04-26,manisa-salihli,3,1,18.0,0.7,0.0,45.3,194.3,1.1,1.0,16.5,0,04-26
2022-04-27,manisa-salihli,2,0,19.5,48.8,0.0,46.4,247.9,2.3,1.0,17.3,0,04-27
2022-04-28,manisa-salihli,6,1,17.7,0.0,0.0,57.6,260.7,1.6,1.0,16.9,0,04-28
2022-04-29,manisa-salihli,9,2,18.3,48.5,0.0,64.0,258.2,1.3,1.0,18.2,0,04-29
2022-04-30,manisa-salihli,7,0,17.5,96.9,0.0,75.3,262.8,1.7,92.1,17.9,0,04-30
2022-05-01,manisa-salihli,5,0,14.9,46.7,0.0,80.8,241.4,2.5,1.0,15.1,1,05-01
2022-05-02,manisa-salihli,18,2,15.6,50.0,0.0,64.5,252.8,1.3,37.6,15.4,1,05-02
2022-05-03,manisa-salihli,2,1,15.4,47.7,0.0,95.8,150.0,1.1,1.0,16.9,1,05-03
2022-05-04,manisa-salihli,7,0,14.4,61.8,0.0,81.2,265.3,3.0,1.0,14.4,1,05-04
2022-05-05,manisa-salihli,3,1,11.8,14.7,0.0,68.5,244.2,2.6,1.0,11.6,0,05-05
2022-05-06,manisa-salihli,12,1,13.4,0.0,0.0,68.0,267.9,1.5,1.0,13.3,0,05-06
2022-05-07,manisa-salihli,16,1,13.7,49.6,0.0,58.9,229.9,1.4,1.0,13.2,0,05-07
2022-05-08,manisa-salihli,7,0,14.6,43.4,0.0,68.9,242.8,1.3,1.0,14.5,0,05-08
2022-05-09,manisa-salihli,17,0,16.9,10.6,0.0,60.9,248.4,2.0,1.0,16.1,0,05-09
2022-05-10,manisa-salihli,6,2,15.9,0.1,0.0,56.9,250.7,1.5,1.0,15.1,0,05-10
2022-05-11,manisa-salihli,8,3,16.5,15.7,0.0,64.3,208.2,1.3,1.0,16.3,0,05-11
2022-05-12,manisa-salihli,5,1,16.6,0.0,0.0,51.8,239.3,2.2,1.0,15.2,0,05-12
2022-05-13,manisa-salihli,18,3,20.1,43.0,0.0,39.4,218.3,0.8,1.0,18.1,0,05-13
2022-05-14,manisa-salihli,13,2,17.9,16.7,0.0,67.3,158.7,1.6,1.0,17.8,0,05-14
2022-05-15,manisa-salihli,8,1,19.6,16.4,0.0,35.9,233.6,2.6,1.0,16.3,0,05-15
2022-05-16,manisa-salihli,13,2,20.8,0.8,0.0,53.8,224.5,1.9,1.0,19.6,0,05-16
2022-05-17,manisa-salihli,5,3,20.8,0.0,0.0,58.0,234.2,1.6,1.0,20.1,0,05-17
2022-05-18,manisa-salihli,2,1,21.9,0.0,0.0,37.5,219.5,1.5,1.0,19.3,0,05-18
2022-05-19,manisa-salihli,20,2,17.4,68.1,0.0,75.0,257.2,3.9,1.0,17.1,1,05-19
2022-05-20,manisa-salihli,4,0,13.1,0.0,0.0,57.7,53.3,2.1,1.0,12.5,0,05-20
2022-05-21,manisa-salihli,7,2,16.7,0.0,0.0,50.2,241.9,1.6,1.0,15.4,0,05-21
2022-05-22,manisa-salihli,5,1,19.2,36.3,0.0,53.1,250.7,1.9,1.0,17.8,0,05-22
2022-05-23,manisa-salihli,6,2,21.7,43.0,0.0,55.7,251.9,2.2,1.0,20.7,0,05-23
2022-05-24,manisa-salihli,3,1,19.7,11.9,0.0,53.6,183.2,1.6,1.0,18.5,0,05-24
2022-05-25,manisa-salihli,6,0,22.5,0.3,0.0,51.3,256.5,1.6,1.0,21.3,0,05-25
2022-05-26,manisa-salihli,8,2,24.2,0.0,0.0,49.2,224.5,1.5,1.0,23.1,0,05-26
2022-05-27,manisa-salihli,6,3,23.4,1.4,0.0,47.2,150.0,1.2,1.0,22.2,0,05-27
2022-05-28,manisa-salihli,9,1,24.5,0.0,0.0,45.3,262.3,1.8,1.0,22.9,0,05-28
2022-05-29,manisa-salihli,2,3,25.3,0.0,0.0,40.2,175.3,1.0,1.0,23.6,0,05-29
2022-05-30,manisa-salihli,6,2,22.8,1.6,0.0,34.6,200.1,1.4,1.0,20.1,0,05-30
2022-05-31,manisa-salihli,9,2,23.3,0.0,0.0,56.2,234.7,2.1,1.0,22.6,0,05-31
2022-06-01,manisa-salihli,1,1,23.9,21.7,0.0,52.7,242.4,2.7,1.0,22.7,0,06-01
2022-06-02,manisa-salihli,4,1,23.0,1.6,0.0,49.8,224.9,1.1,1.0,22.0,0,06-02
2022-06-03,manisa-salihli,6,4,23.1,40.3,0.0,57.1,236.7,3.1,1.0,22.1,0,06-03
2022-06-04,manisa-salihli,3,0,24.1,51.2,0.0,63.2,258.6,2.1,1.0,24.2,0,06-04
2022-06-05,manisa-salihli,11,0,24.6,2.0,0.0,61.8,255.5,2.4,1.0,24.6,0,06-05
2022-06-06,manisa-salihli,15,1,25.3,0.7,0.0,43.0,241.2,2.6,1.0,23.4,0,06-06
2022-06-07,manisa-salihli,5,2,24.0,1.5,0.0,53.0,250.9,2.4,1.0,22.9,0,06-07
2022-06-08,manisa-salihli,4,1,21.0,16.8,0.0,59.7,243.6,2.9,1.0,20.0,0,06-08
2022-06-09,manisa-salihli,4,1,23.0,0.2,0.0,49.9,228.6,2.3,1.0,21.6,0,06-09
2022-06-10,manisa-salihli,4,0,22.9,2.7,0.0,52.2,205.4,0.8,1.0,22.3,0,06-10
2022-06-11,manisa-salihli,7,5,25.6,60.1,0.0,44.2,130.2,1.4,1.0,24.2,0,06-11
2022-06-12,manisa-salihli,2,4,19.2,22.3,0.0,86.3,233.2,1.0,1.0,21.4,0,06-12
2022-06-13,manisa-salihli,8,1,20.2,51.3,0.0,80.1,281.1,2.9,1.0,21.2,0,06-13
2022-06-14,manisa-salihli,16,4,21.9,4.5,0.0,75.4,220.2,1.8,1.0,23.0,0,06-14
2022-06-15,manisa-salihli,26,1,21.3,6.8,0.0,73.9,142.0,1.1,1.0,22.6,0,06-15
2022-06-16,manisa-salihli,9,4,23.9,2.5,0.0,55.9,211.1,1.3,1.0,23.5,0,06-16
2022-06-17,manisa-salihli,7,1,22.8,0.5,0.0,65.5,229.4,1.1,1.0,23.3,0,06-17
2022-06-18,manisa-salihli,15,1,23.4,0.0,0.0,58.2,239.8,2.4,1.0,22.8,0,06-18
2022-06-19,manisa-salihli,6,1,22.5,0.6,0.0,70.8,294.7,0.8,1.0,23.8,0,06-19
2022-06-20,manisa-salihli,12,1,23.3,22.2,0.0,56.3,241.9,2.5,1.0,22.5,0,06-20
2022-06-21,manisa-salihli,11,1,22.9,16.9,0.0,69.7,252.2,2.9,1.0,23.3,0,06-21
2022-06-22,manisa-salihli,16,0,23.3,0.0,0.0,44.7,258.4,1.5,1.0,21.6,0,06-22
2022-06-23,manisa-salihli,8,1,26.6,43.5,0.0,40.8,270.2,1.7,1.0,24.9,0,06-23
2022-06-24,manisa-salihli,13,3,26.4,9.5,0.0,48.8,265.2,1.0,1.0,25.6,0,06-24
2022-06-25,manisa-salihli,8,4,22.0,0.0,0.0,47.9,289.9,1.1,1.0,20.7,0,06-25
2022-06-26,manisa-salihli,9,0,24.4,0.0,0.0,45.5,254.2,1.7,1.0,22.9,0,06-26
2022-06-27,manisa-salihli,15,1,23.1,1.8,0.0,45.3,241.2,2.4,1.0,21.2,0,06-27
2022-06-28,manisa-salihli,10,1,23.1,0.0,0.0,49.8,262.2,1.8,1.0,21.8,0,06-28
2022-06-29,manisa-salihli,13,3,23.5,28.2,0.0,53.9,269.5,1.6,1.0,22.7,0,06-29
2022-06-30,manisa-salihli,9,2,23.4,0.4,0.0,59.6,224.8,1.7,1.0,23.1,0,06-30
2022-07-01,manisa-salihli,3,0,25.1,0.0,0.0,56.4,230.3,2.8,1.0,24.5,0,07-01
2022-07-02,manisa-salihli,5,1,26.1,0.7,0.0,57.0,230.0,1.4,1.0,26.1,0,07-02
2022-07-03,manisa-salihli,2,2,26.7,0.0,0.0,47.7,229.2,3.1,1.0,25.4,0,07-03
2022-07-04,manisa-salihli,18,1,25.9,0.0,0.0,34.0,234.3,2.7,1.0,23.2,0,07-04
2022-07-05,manisa-salihli,6,0,25.3,0.0,0.0,48.1,241.9,2.6,1.0,23.9,0,07-05
2022-07-06,manisa-salihli,7,3,25.3,0.0,0.0,44.1,258.6,3.0,1.0,23.5,0,07-06
2022-07-07,manisa-salihli,9,0,25.2,0.0,0.0,55.7,256.0,3.4,1.0,24.4,0,07-07
2022-07-08,manisa-salihli,8,0,25.4,0.0,0.0,49.5,250.7,2.4,1.0,24.2,0,07-08
2022-07-09,manisa-salihli,2,1,25.1,0.0,0.0,60.0,230.8,2.8,1.0,24.9,1,07-09
2022-07-10,manisa-salihli,8,1,22.7,4.2,0.0,76.6,254.8,2.4,1.0,23.8,1,07-10
2022-07-11,manisa-salihli,4,2,22.8,8.3,0.0,63.0,241.7,2.1,1.0,22.7,1,07-11
2022-07-12,manisa-salihli,6,1,23.3,0.0,0.0,57.3,226.6,2.6,1.0,22.6,1,07-12
2022-07-13,manisa-salihli,9,0,23.4,10.8,0.0,54.2,231.8,2.7,1.0,22.3,0,07-13
2022-07-14,manisa-salihli,11,1,23.0,13.0,0.0,50.7,237.3,0.7,1.0,22.4,0,07-14
2022-07-15,manisa-salihli,2,0,25.2,0.0,0.0,43.9,232.6,2.5,1.0,23.4,1,07-15
2022-07-16,manisa-salihli,7,0,25.2,0.0,0.0,55.3,231.6,2.6,1.0,24.6,0,07-16
2022-07-17,manisa-salihli,8,0,26.5,0.0,0.0,47.2,238.1,1.6,1.0,25.4,0,07-17
2022-07-18,manisa-salihli,8,0,26.3,0.0,0.0,57.8,265.0,2.0,1.0,26.2,0,07-18
2022-07-19,manisa-salihli,8,0,25.5,0.0,0.0,33.2,69.0,2.5,1.0,22.7,0,07-19
2022-07-20,manisa-salihli,15,0,23.5,0.0,0.0,54.6,239.1,3.4,1.0,22.3,0,07-20
2022-07-21,manisa-salihli,13,3,23.9,0.0,0.0,51.9,242.8,3.4,1.0,22.5,0,07-21
2022-07-22,manisa-salihli,8,1,27.4,0.0,0.0,34.8,33.7,1.6,1.0,25.2,0,07-22
2022-07-23,manisa-salihli,9,1,26.5,0.0,0.0,35.8,242.0,1.4,1.0,24.3,0,07-23
2022-07-24,manisa-salihli,5,1,26.3,0.0,0.0,29.4,93.9,2.0,1.0,23.4,0,07-24
2022-07-25,manisa-salihli,13,1,27.6,0.0,0.0,31.4,228.0,2.1,1.0,25.1,0,07-25
2022-07-26,manisa-salihli,7,7,27.9,0.0,0.0,43.2,230.5,2.6,1.0,26.5,0,07-26
2022-07-27,manisa-salihli,12,0,27.4,0.0,0.0,42.8,236.0,2.2,1.0,25.9,0,07-27
2022-07-28,manisa-salihli,2,2,28.8,0.0,0.0,29.5,241.6,1.7,1.0,26.3,0,07-28
2022-07-29,manisa-salihli,4,1,29.1,0.0,0.0,42.7,258.6,3.4,1.0,27.8,0,07-29
2022-07-30,manisa-salihli,4,4,28.4,0.0,0.0,49.6,253.3,3.1,1.0,27.7,0,07-30
2022-07-31,manisa-salihli,3,1,27.6,0.0,0.0,49.6,254.4,2.7,1.0,26.7,0,07-31
2022-08-01,manisa-salihli,6,0,26.8,0.0,0.0,57.9,253.1,2.8,1.0,26.6,0,08-01
2022-08-02,manisa-salihli,2,1,26.2,0.0,0.0,50.2,229.7,2.2,1.0,25.3,0,08-02
2022-08-03,manisa-salihli,2,2,26.5,0.0,0.0,48.6,233.2,2.3,1.0,25.5,0,08-03
2022-08-04,manisa-salihli,22,0,27.2,0.9,0.0,54.1,250.9,3.0,1.0,26.6,0,08-04
2022-08-05,manisa-salihli,1,0,26.6,0.0,0.0,55.4,241.3,3.0,1.0,26.1,0,08-05
2022-08-06,manisa-salihli,12,1,27.6,0.5,0.0,56.3,246.4,3.0,1.0,27.4,0,08-06
2022-08-07,manisa-salihli,8,0,27.1,2.4,0.0,59.0,241.6,3.4,1.0,27.0,0,08-07
2022-08-08,manisa-salihli,13,1,27.3,4.8,0.0,51.9,200.4,0.8,1.0,27.1,0,08-08
2022-08-09,manisa-salihli,6,0,27.7,4.5,0.0,52.0,209.5,1.7,1.0,27.3,0,08-09
2022-08-10,manisa-salihli,5,1,27.0,12.5,0.0,56.4,236.9,1.2,1.0,27.0,0,08-10
2022-08-11,manisa-salihli,7,3,26.8,12.8,0.0,53.7,223.9,2.2,1.0,26.3,0,08-11
2022-08-12,manisa-salihli,3,1,26.2,1.8,0.0,54.4,213.1,2.0,1.0,25.7,0,08-12
2022-08-13,manisa-salihli,4,0,26.8,0.1,0.0,52.3,248.1,2.9,1.0,26.0,0,08-13
2022-08-14,manisa-salihli,7,0,27.0,5.3,0.0,56.8,243.3,2.9,1.0,26.8,0,08-14
2022-08-15,manisa-salihli,8,1,25.7,0.0,0.0,48.9,249.3,2.1,1.0,24.6,0,08-15
2022-08-16,manisa-salihli,9,1,25.2,0.0,0.0,38.5,240.1,1.6,1.0,23.1,0,08-16
2022-08-17,manisa-salihli,8,1,27.2,0.0,0.0,38.3,245.5,2.3,1.0,25.2,0,08-17
2022-08-18,manisa-salihli,4,2,28.5,1.1,0.0,43.9,234.6,2.6,1.0,27.3,0,08-18
2022-08-19,manisa-salihli,6,1,28.3,0.0,0.0,39.0,228.5,1.2,1.0,26.7,0,08-19
2022-08-20,manisa-salihli,9,0,27.2,0.0,0.0,50.0,239.9,2.3,1.0,26.4,0,08-20
2022-08-21,manisa-salihli,2,0,27.6,0.0,0.0,49.7,253.2,2.7,1.0,26.8,0,08-21
2022-08-22,manisa-salihli,9,1,28.8,0.0,0.0,43.4,242.4,1.6,1.0,27.6,0,08-22
2022-08-23,manisa-salihli,7,2,27.7,1.1,0.0,50.2,221.7,1.4,1.0,27.2,0,08-23
2022-08-24,manisa-salihli,3,4,27.1,0.0,0.0,53.5,242.2,1.6,1.0,26.7,0,08-24
2022-08-25,manisa-salihli,9,4,25.1,63.2,0.0,52.1,246.2,1.2,1.0,24.5,0,08-25
2022-08-26,manisa-salihli,10,0,23.9,22.7,0.0,72.2,214.3,0.4,1.0,25.9,0,08-26
2022-08-27,manisa-salihli,14,0,20.8,1.2,0.0,100.0,131.8,1.0,1.0,24.7,0,08-27
2022-08-28,manisa-salihli,6,1,25.1,2.4,0.0,65.1,235.8,2.0,1.0,25.5,0,08-28
2022-08-29,manisa-salihli,10,1,27.1,0.1,0.0,56.1,226.0,2.1,1.0,26.9,0,08-29
2022-08-30,manisa-salihli,3,4,27.8,0.0,0.0,60.6,230.2,2.3,1.0,28.1,1,08-30
2022-08-31,manisa-salihli,10,1,26.5,2.0,0.0,58.1,219.1,0.9,1.0,26.8,0,08-31
2022-09-01,manisa-salihli,9,0,25.3,0.8,0.0,68.1,231.0,2.3,1.0,26.0,0,09-01
2022-09-02,manisa-salihli,9,0,26.3,8.1,0.0,59.4,240.8,2.4,1.0,26.3,0,09-02
